year,state,city,school
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Virginia,Arlington,Washington-Lee
1999,Wyoming,Lovell,Lovell
1999,Wyoming,Lovell,Lovell
1999,Wyoming,Lovell,Lovell
1999,Wyoming,Lovell,Lovell
1999,Wyoming,Lovell,Lovell
1999,Wyoming,Lovell,Lovell
1999,Wyoming,Lovell,Lovell
1999,Wyoming,Lovell,Lovell
1999,Wyoming,Lovell,Lovell
1999,Wyoming,Lovell,Lovell
1999,Wyoming,Lovell,Lovell
1999,Wyoming,Lovell,Lovell
2000,Alabama,Locust-Fork,Locust-Fork
2000,Alabama,Locust-Fork,Locust-Fork
2000,Alabama,Locust-Fork,Locust-Fork
2000,Alabama,Locust-Fork,Locust-Fork
2000,Alabama,Locust-Fork,Locust-Fork
2000,Alabama,Locust-Fork,Locust-Fork
2000,Alabama,Locust-Fork,Locust-Fork
2000,Alabama,Locust-Fork,Locust-Fork
2000,Alabama,Locust-Fork,Locust-Fork
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Indiana,Evansville,Harrison
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Massachusetts,Plymouth,Plymouth-North
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,Michigan,Charlevoix,Charlevoix
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,New-York,Brooklyn,Samuel-J-Tilden
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Vermont,Rutland,Rutland
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2000,Virginia,Arlington,Washington-Lee
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,Alabama,Jasper,Dora
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
